APEVO1 APEVO10 APEVO11 APEVO12 APEVO13 APEVO14 APEVO15 APEVO16 APEVO17 APEVO18 APEVO2 APEVO24 APEVO25 APEVO26 APEVO28 APEVO29 APEVO3 APEVO31 APEVO32 APEVO33 APEVO34 APEVO35 APEVO36 APEVO37 APEVO4 APEVO43 APEVO44 APEVO5 APEVO55 APEVO56 APEVO6 APEVO60 APEVO61 APEVO63 APEVO68 APEVO69 APEVO71 APEVO8 APEVO9 EMR1 EMR10 EMR11 EMR12 EMR13 EMR14 EMR15 EMR16 EMR17 EMR18 EMR19 EMR2 EMR20 EMR21 EMR22 EMR23 EMR24 EMR25 EMR26 EMR27 EMR28 EMR29 EMR3 EMR30 EMR31 EMR32 EMR33 EMR34 EMR35 EMR36 EMR37 EMR38 EMR39 EMR4 EMR40 EMR41 EMR42 EMR43 EMR44 EMR45 EMR5 EMR6 EMR7 EMR8 W1D0 W1D140 W1D17 W1D269 W1D31 W1D4 W1D80 W2D140 W2D17 W2D269 W2D31 W2D4 W2D80 W3D0 W3D140 W3D17 W3D269 W3D31 W3D4 W3D80 W4D0 W4D140 W4D17 W4D269 W4D31 W4D4 W4D80 W5D0 W5D140 W5D17 W5D269 W5D31 W5D4 W5D80 W6D0 W6D140 W6D17 W6D31 W6D4 W6D80 W7D0 W7D140 W7D17 W7D269 W7D31 W7D4 W7D80 W8D0 W8D140 W8D17 W8D31 W8D4 W8D80
a38969eaf99b6f35a84675c42c166c56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
a09cd8759d9461b79136be6df0499716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 3 0 1 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
a48c48fdc6040e5d713e6ce389d49821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 5 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
732f56a04970d256331ef608fad5e91f 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0 3 0 0 0 0 20 1 1 0 0 0 7 0 0 0 0 3 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c4de7176ab33d655c3223c54b13a5663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 2 2 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 1 3 21 2 0 0 2 5 0 0 1 0 15 6 0 0 2 1 0 0 0 2 0 8 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 6 0 2 0 0 0 3 0 0 3 0 0 0 1 0 0 0 0 0 2 0 0 4 0 0 0 0 4 0 0 0 4
0cb0f40a24c1c68767336bd5c9ff0b94 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 9 0 2 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 9 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
84b2c5da704e6edaeaa7896022f7fb31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 5 5 1 0 7 0 4 6 3 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1903e3fdc87bd6cd420728c161ece33e 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 3 0 0 1 0 1 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
97f77b8118a804f65fc42c6de7e0a20e 0 0 0 0 0 0 0 0 0 0 0 8 4 2 0 0 0 5 0 0 0 0 0 0 0 0 4 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 30 0 0 0 2 3 13 2 5 0 4 25 2 0 22 0 11 7 0 7 0 0 0 0 0 2 0 0 0 0 5 1 0 0 0 0 0 0 13 0 0 0 0 7 0 3 0 0 0 0 5 0 1 0 0 2 0 2 0 2 0 6 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0
d33dc80f643dc0df8f37b41ebe0f515f 0 0 0 3 0 0 0 0 0 0 0 0 6 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 46 0 0 0 6 22 2 0 2 2 9 9 14 3 0 0 4 2 0 3 0 1 3 0 0 0 0 0 0 0 1 0 0 0 0 9 0 0 1 0 0 2 0 1 0 0 0 0 2 0 0 0 0 1 0 0 0 1 0 0 2 0 12 0 1 0 2 0 4 0 1 0 0 0 0 0 0 0 0 1 0 0
52043b392d073004bacdd43880947456 0 0 0 0 0 0 0 5 0 0 0 5 6 0 0 0 0 0 3 0 0 5 2 13 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 1 0 0 0 0 2 0 0 0 0 12 58 0 26 8 0 68 10 128 1 65 0 87 18 66 20 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
917b8d0c7d0a37fede54461124629ac8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 1 0 0 0 0 0 0 1 0 1 0 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
d0cb2ff282ea3df9ceb49b2c392addee 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 0 2 1 0 1 0 5 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ca2372d135af4b16368a54941552b71a 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d38b400e2e558c4ea6946394703fee5d 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6feb9ec384d681beff6abcee156e4b6e 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 0 0 0 0 0 0 0 0 0 35 3 0 0 0 1 0 0 0 3 0 2 1 0 0 0 12 0 0 0 0 0 14 1 0 0 0 18 1 0 0 9 0 17 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
856a04a0b6193fc4a333840b9e76878d 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 4 1 3 1 1 0 1 1 0 1 0 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52780a462fa9fa0fb9094df6d61db3c1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2f85b7e1451c2e04233ff3671eeb7975 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 1 2 0 1 2 0 5 5 5 0 1 0 8 5 1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
33c6b7e20e18c969bc05d4bdf823b1f8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 4 1 0 0 0 1 1 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
62f16184e1dfc7b914745d989c3290e1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 4 0 0 0 0 1 7 0 0 0 0 0 0 0 0 0 0 0 2 4 1 0 1 3 5 3 8 0 0 0 14 4 0 0 1 2 1 0 1 4 0 59 12 3 0 2 13 1 0 0 0 2 10 7 3 0 0 0 0 0 0 1 0 0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 7 0 2 0 1 0 0 0 11 0 0 0 0 0 0 2 0 0 0 0 0 0
16a1f3038a9995a4a03b570bd8d616d0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
280539f32aa94e5abb4ed98e39706c23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 7 0 0 0 2 0 0 0 0 0 0 0 0 0 13 2 0 1 0 0 1 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
6b9c953bd72de80172f42f53d949b07a 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 7 0 0 0 0 1 3 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 3 2 0 0 2 0 1 0 1 0 0 0 2 0 1 0 0 0 0 1 0 1 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fbe3a8771574c323ade686275043c25a 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
e82d9e76399652f67599c0fc597a7914 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
af3664ecfc0fee458336f43363c5b187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 20 1 0 1 0 3 1 0 0 0 0 0 0 5 0 0 0 1 0 3 0 0 0 0 1 0 4 46 1 0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0
54364b76e24dc17340c6fe77c1c92df0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 1 4 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 19 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
99470ebee1a4b3624b61f3b5b35515f5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 4 0 0 0 0 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
92ad5ceccf5337e762b0921433318ee9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 263 0 0 11 0 0 34 0 0 0 0 0 0 28 0 0 0 0 0 1 57 0 0 0 6 0 2 139 0 0 0 1 1 14 0 0 0 0 0 1 10 0 0 0 0 0 0 0
9d710df02c72dc5e12b63fef044c2ebd 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 269 0 0 11 0 0 17 0 1 0 0 0 0 16 0 0 0 0 0 1 45 0 0 0 3 0 1 51 0 0 0 1 0 3 0 0 0 0 0 0 2 0 0 0 0 0 0 0
e6165e683243e10e27fadea84597d038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 17 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4 1 47 25 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 22 1 0 3 0 0 2 0 0 0 1 0 0 1 0 0 0 1 0 1 9 0 0 0 0 0 0 3 0 0 0 2 1 257 0 0 0 6 0 0 29 0 0 0 1 0 0 0
c3f8edd310a5fe047a2a7a37917a8bdc 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 1 0 2 2 0 5 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 4 0 5 918 1 0 126 0 6 502 1 0 0 18 0 7 166 2 0 0 2 0 15 260 2 0 5 7 0 5 1287 0 0 0 5 1 158 0 0 0 7 0 4 242 0 2 1 7 0 0 0
e60e9bcf645779b7512788551ffaa234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 42 0 0 3 0 5 27 0 0 0 5 0 0 11 0 0 0 0 0 0 2 0 0 0 6 1 2 457 0 0 0 1 0 7 0 0 0 1 0 0 27 0 0 0 3 0 0 0
9b5d869039dca468ca9643cb00345d0b 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 1 4 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 1 0 0 63 0 0 0 0 0 1 0 0 0 0 0 0 6 0 0 0 0 0 0 0
96a5778bceae63e4cc8542d33923a3ac 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
86b092aefa12a97f8ff02f3d84807586 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 1 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
516f36d2264ffb7220a2372159ad037d 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 27 1 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1cb4a07d2a8445a375c71b766a0c3199 27 0 0 3 5 3 0 2 0 0 0 3 4 0 0 4 2 0 6 1 0 0 12 9 22 0 1 58 0 0 11 4 0 0 0 0 0 0 0 0 13 1 19 11 31 45 4 3 7 3 0 1 1 1 2 1 1 6 8 3 0 0 1 0 4 0 3 1 0 0 1 2 1 3 0 0 0 7 0 0 16 63 26 0 1 11 0 29 52 1 1 16 0 23 16 0 0 1 10 0 5 8 1 0 0 12 0 1 6 0 0 0 9 0 3 73 2 0 0 14 4 4 1 0 0 5 0 3 2 1 0 0 0 2 0 0
5745975e176ddd8dbd4e5814c9301989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 29 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
07d55ccaf663a0e8281586ca9a5c5054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8f0fb68673a8b3c26f3fd210e29b7916 1426 4 1 0 0 2 0 0 0 0 0 0 0 0 0 0 67 1 0 0 0 0 0 0 16 0 0 11 0 1 9 0 0 0 0 0 0 4 2 0 10 0 32 25 50 19 4 0 6 1 0 1 0 1 3 0 0 20 1 0 0 0 2 7 5 17 7 5 9 3 25 5 0 6 5 4 14 13 18 0 51 5479 417 0 0 0 0 14 388 1 0 7 0 66 55 0 0 0 1 0 3 17 0 0 1 6 0 3 260 1 0 1 3 0 5 25 3 0 0 1 1 1 0 0 2 0 0 0 2 0 1 0 0 0 0 0
aac7a9c073867658c4957f0f58c363e7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 0 5 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
294315c5b179b891470eed7540df972c 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 4 0 0 0 0 0 0 0 1 0 0 0 6 12 17 618 1 0 0 4 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 6 0 0 27 0 0 0 0 0 1 0 2 0 0 0 0 0 0 2 0 0 0 0 1 0 6 0 0 0 0 14 0 3 4 0 0 0 3 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
82a260faafef55efd1b8176ecb781ecf 9 1 3 5 40 37 4 6 1 0 0 1 1 0 0 0 2 4 1 1 0 1 0 1 129 0 3 1 1 13 253 5 1 0 0 0 0 2 10 0 0 0 247 613 176 9473 72 102 142 100 2 28 11 17 41 60 27 942 9 13 2 2 6 1 1 23 4 1 0 0 11 0 0 0 0 0 2 0 0 0 28 119 75 0 11 381 0 24 152 2 0 49 0 12 21 1 1 0 0 1 28 10 0 0 0 52 4 45 8 1 0 10 153 2 54 4 8 0 1 17 31 2 0 0 1 6 1 16 2 0 1 1 0 3 0 0
